-2.274147855981241255e-04
-3.174230806855589827e-04
6.634567354183904496e-04
2.968657683401380171e-03
5.099269065966388625e-03
3.396996455939489071e-03
-5.151077440590267828e-03
-1.790061577045773053e-02
-2.461341993260798139e-02
-1.346342597548948541e-02
1.715222333893194964e-02
5.108081447519933344e-02
6.119310287051995395e-02
2.955884724275555792e-02
-3.361931985866985911e-02
-9.016933979523407416e-02
-9.796104611584170729e-02
-4.314755591648625904e-02
4.493596509136320999e-02
1.106993379391692373e-01
1.106993379391692511e-01
4.493596509136320999e-02
-4.314755591648625904e-02
-9.796104611584170729e-02
-9.016933979523410192e-02
-3.361931985866985911e-02
2.955884724275556832e-02
6.119310287051996089e-02
5.108081447519933344e-02
1.715222333893194964e-02
-1.346342597548949582e-02
-2.461341993260799180e-02
-1.790061577045773053e-02
-5.151077440590267828e-03
3.396996455939489071e-03
5.099269065966395564e-03
2.968657683401381472e-03
6.634567354183908833e-04
-3.174230806855589827e-04
-2.274147855981241255e-04
